audio_base,effect_key,variant_idx,variant_path,original_transcript,noisy_transcript,word_error_rate,character_similarity,word_overlap,length_ratio,intent_preserved,intent_confidence,semantic_similarity,noise_impact_severity,intent_category,error_types,critical_words_affected,effect_params
live_simple_84-45-0_openai,background_noise_all,machine_outside_4_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_machine_outside_4_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/machine_outside_4.webm""}"
live_simple_84-45-0_openai,background_noise_all,drilling_outside_1_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_drilling_outside_1_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_84-45-0_openai,background_noise_all,drilling_outside_1_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_drilling_outside_1_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/drilling_outside_1.webm""}"
live_simple_84-45-0_openai,background_noise_all,ruckus_outside_6_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_ruckus_outside_6_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_84-45-0_openai,background_noise_all,ruckus_outside_6_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_ruckus_outside_6_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_84-45-0_openai,background_noise_all,mall_outside_2_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mall_outside_2_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_84-45-0_openai,background_noise_all,ruckus_outside_6_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_ruckus_outside_6_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gate works? What's the latitude and long for Seattle?",0.07142857142857142,0.9938650306748467,0.8666666666666667,0.9878048780487805,True,0.99,0.99,low,question,word_substitution,Gates,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/ruckus_outside_6.webm""}"
live_simple_84-45-0_openai,background_noise_all,mall_outside_2_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mall_outside_2_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_84-45-0_openai,background_noise_all,mall_outside_2_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mall_outside_2_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Eight. You, where mister Gates works? What's the latitude and long for Seattle?",0.21428571428571427,0.9192546583850931,0.6875,0.9634146341463414,True,0.9,0.95,low,question,word_deletion,Hey,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mall_outside_2.webm""}"
live_simple_84-45-0_openai,background_noise_all,foodcourt_outside_3_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_foodcourt_outside_3_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_84-45-0_openai,background_noise_all,honk_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_honk_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_84-45-0_openai,background_noise_all,honk_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_honk_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_84-45-0_openai,background_noise_all,foodcourt_outside_3_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_foodcourt_outside_3_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_84-45-0_openai,background_noise_all,foodcourt_outside_3_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_foodcourt_outside_3_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/foodcourt_outside_3.webm""}"
live_simple_84-45-0_openai,background_noise_all,honk_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_honk_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/honk.webm""}"
live_simple_84-45-0_openai,background_noise_all,mic_ring_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mic_ring_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_84-45-0_openai,background_noise_all,mic_ring_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mic_ring_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_84-45-0_openai,background_noise_all,rain_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_84-45-0_openai,background_noise_all,mic_ring_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_mic_ring_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/mic_ring.webm""}"
live_simple_84-45-0_openai,background_noise_all,rain_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_84-45-0_openai,background_noise_all,rain_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/rain.mp3""}"
live_simple_84-45-0_openai,background_noise_all,dog-barking_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_dog-barking_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_84-45-0_openai,background_noise_all,dog-barking_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_dog-barking_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where does your gates works? What's the latitude and long for Seattle?",0.14285714285714285,0.9341317365269461,0.8125,1.0365853658536586,True,0.9,0.95,low,question,word_substitution,mister Gates;your gates,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_84-45-0_openai,background_noise_all,printer_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_printer_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_84-45-0_openai,background_noise_all,printer_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_printer_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_84-45-0_openai,background_noise_all,motorcycle_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_motorcycle_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_84-45-0_openai,background_noise_all,printer_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_printer_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Bay works? What's the latitude and long for Seattle?",0.07142857142857142,0.9629629629629629,0.8666666666666667,0.975609756097561,True,0.98,0.95,low,question,word_substitution;entity_confusion,Gates;Bay,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/printer.mp3""}"
live_simple_84-45-0_openai,background_noise_all,dog-barking_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_dog-barking_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where does the gates works? What's the latitude and long for Seattle?",0.14285714285714285,0.9518072289156626,0.8666666666666667,1.024390243902439,True,0.98,0.99,low,question,word_substitution,mister Gates;does the gates,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/dog-barking.mp3""}"
live_simple_84-45-0_openai,background_noise_all,motorcycle_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_motorcycle_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",Hey,1.0,0.07058823529411765,0.0,0.036585365853658534,False,0.0,0.1,high,question,transcription_degradation;word_deletion;complete_failure,where;mister Gates;works;latitude;long;Seattle,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_84-45-0_openai,background_noise_all,motorcycle_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_motorcycle_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,Hey;you know;where;mister Gates;works;What's the latitude and long for Seattle,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/motorcycle.mp3""}"
live_simple_84-45-0_openai,background_noise_all,rain-thunder_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain-thunder_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_84-45-0_openai,background_noise_all,restaurant_db-15,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_restaurant_db-15.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -15, ""noise_file"": ""background_noise/noise/restaurant.mp3""}"
live_simple_84-45-0_openai,background_noise_all,rain-thunder_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain-thunder_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Day works? What's the Seattle?",0.35714285714285715,0.8,0.6,0.7073170731707317,False,0.4,0.5,high,question,transcription_degradation;word_substitution;entity_confusion;word_deletion;semantic_drift,Gates;latitude and long,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_84-45-0_openai,background_noise_all,rain-thunder_db0,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_rain-thunder_db0.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",,1.0,0.0,0.0,0.0,False,0.0,0.0,high,question,complete_failure,entire content,"{""noise_level"": 0, ""noise_file"": ""background_noise/noise/rain-thunder.mp3""}"
live_simple_84-45-0_openai,background_noise_all,wind_in_mic_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_wind_in_mic_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/wind_in_mic.mp3""}"
live_simple_84-45-0_openai,background_noise_all,restaurant_db-5,audio_comparison_outputs_deepgram/live_simple_84-45-0_openai/background_noise_all/live_simple_84-45-0_openai_background_noise_all_restaurant_db-5.mp3,"Hey, you know, where mister Gates works? What's the latitude and long for Seattle?","Hey, you know, where mister Gates works? What's the latitude and long for Seattle?",0.0,1.0,1.0,1.0,True,1.0,1.0,low,question,no_significant_impact,,"{""noise_level"": -5, ""noise_file"": ""background_noise/noise/restaurant.mp3""}"
